radius_inner_m,radius_outer_m,radius_mid_m,heliostat_count,count_density_per_m2,count_share,baseline_density_per_m2,baseline_count_share,layout_id,label,delta_density_pct,delta_count_share_pctpt
114.31298902583723,228.62597805167445,171.46948353875584,255,0.002070512666092354,0.02140159462861939,0.0023222220490290717,0.02400335711288292,joint_g04_0478,J_flux,-10.839160839160842,-0.26017624842635323
228.62597805167445,342.9389670775117,285.78247256459304,517,0.0025187177608699926,0.0433906840117499,0.0025723075004629712,0.044313890054553086,joint_g04_0478,J_flux,-2.0833333333333344,-0.09232060428031874
342.9389670775117,457.2519561033489,400.0954615904303,751,0.002613369768462786,0.06302979437683592,0.0027247250715131312,0.06571548468317247,joint_g04_0478,J_flux,-4.086845466155818,-0.2685690306336544
457.2519561033489,571.5649451291861,514.4084506162675,851,0.002303276181496202,0.07142257658413764,0.0022653844464304595,0.0702475870751154,joint_g04_0478,J_flux,1.6726403823178089,0.11749895090222423
571.5649451291861,685.8779341550234,628.7214396421048,893,0.0019775056800218935,0.07494754511120437,0.0018468530091133922,0.06999580360889635,joint_g04_0478,J_flux,7.074340527577932,0.4951741502308024
685.8779341550234,800.1909231808606,743.0344286679419,919,0.0017219919820261286,0.07712966848510282,0.0018775146528728845,0.08409567771716324,joint_g04_0478,J_flux,-8.283433133732535,-0.6966009232060422
800.1909231808606,914.5039122066978,857.3474176937792,879,0.0014274357909766116,0.07377255560218213,0.0014988887771005832,0.07746537977339488,joint_g04_0478,J_flux,-4.7670639219935085,-0.36928241712127496
914.5039122066978,1028.816901232535,971.6604067196164,938,0.0013440421320378055,0.07872429710449014,0.0013010557099044002,0.07620646244229962,joint_g04_0478,J_flux,3.3039647577092546,0.2517834662190521
1028.816901232535,1143.1298902583721,1085.9733957454537,896,0.0011487178630456662,0.07519932857742341,0.001164102477282885,0.07620646244229962,joint_g04_0478,J_flux,-1.3215859030837076,-0.10071338648762057
1143.1298902583721,1257.4428792842095,1200.2863847712908,834,0.0009673991952498709,0.06999580360889635,0.0007899266810133839,0.05715484683172472,joint_g04_0478,J_flux,22.466960352422902,1.2840956777171626
1257.4428792842095,1371.7558683100467,1314.599373797128,1022,0.0010823856494866426,0.08577423415862358,0.0013344480610109292,0.10574905581200168,joint_g04_0478,J_flux,-18.88888888888889,-1.9974821653378105
1371.7558683100467,1486.0688573358839,1428.9123628229654,939,0.0009149230086873983,0.07880822492656316,0.0009207691620975414,0.07931179185900127,joint_g04_0478,J_flux,-0.634920634920632,-0.05035669324381098
1486.0688573358839,1600.3818463617213,1543.2253518488026,721,0.0006504747852952438,0.0605119597146454,0.0004835707141723311,0.044985312631137225,joint_g04_0478,J_flux,34.51492537313432,1.5526647083508176
1600.3818463617213,1714.6948353875584,1657.5383408746397,504,0.00042334214349312255,0.042299622324800674,0.0004561007617396142,0.04557280738564834,joint_g04_0478,J_flux,-7.182320441988951,-0.32731850608476654
1714.6948353875584,1829.0078244133956,1771.8513299004771,505,0.0003968155204465423,0.042383550146873686,0.0003268816960510131,0.034913973982375154,joint_g04_0478,J_flux,21.39423076923076,0.7469576164498531
1829.0078244133956,1943.3208134392328,1886.164318926314,366,0.0002701631500141895,0.0307175828787243,0.00032700075261280317,0.03718002517834662,joint_g04_0478,J_flux,-17.38148984198646,-0.6462442299622322
1943.3208134392328,2057.63380246507,2000.4773079521515,125,8.699633050808218e-05,0.01049097775912715,5.706959281330191e-05,0.006882081409987411,joint_g04_0478,J_flux,52.43902439024391,0.3608896349139739
0.0,114.31298902583723,57.15649451291861,0,0.0,0.0,0.0,0.0,sb_hy_energy,"B_hy,E",,0.0
114.31298902583723,228.62597805167445,171.46948353875584,286,0.0023222220490290717,0.02400335711288292,0.0023222220490290717,0.02400335711288292,sb_hy_energy,"B_hy,E",0.0,0.0
228.62597805167445,342.9389670775117,285.78247256459304,548,0.0026697433906320233,0.04599244649601343,0.0025723075004629712,0.044313890054553086,sb_hy_energy,"B_hy,E",3.787878787878793,0.16785564414603452
